,game_id,season,status,coverage,neutral_site,scheduled_date,gametime,conference_game,tournament,tournament_type,tournament_round,tournament_game_no,attendance,lead_changes,times_tied,periods,possession_arrow,venue_id,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_name,venue_capacity,home_team,name,market,team_id,alias,league_id,league_name,league_alias,conf_id,conf_name,conf_alias,division_id,division_name,division_alias,logo_large,logo_medium,logo_small,opp_name,opp_market,opp_id,opp_alias,opp_league_id,opp_league_name,opp_league_alias,opp_conf_id,opp_conf_name,opp_conf_alias,opp_division_id,opp_division_name,opp_division_alias,opp_logo_large,opp_logo_medium,opp_logo_small,win,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,opp_points_game,opp_minutes,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls,created
123,b4f3cbf8-dd2f-4115-9a0a-d44d5f7a6b28,2017,closed,full,False,2018-02-13,2018-02-13 00:00:00+00:00,True,,,,,19336.0,2,1,2,80962f09-8821-48b6-8cf0-0cf0eea56aa8,5a50d887-0605-479c-b6bc-7b1077db5766,Chapel Hill,NC,300 Skipper Bowles Drive,27514,USA,Dean Smith Center,21750,False,Fighting Irish,Notre Dame,80962f09-8821-48b6-8cf0-0cf0eea56aa8,ND,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/notre-dame.24.png,Tar Heels,North Carolina,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.24.png,False,66,3:20:00,22,58,37.9,10,27,37.0,12,31,38.7,5,12,23,52.2,8,17,25,17,6,4,1,2.83,16,0,0,66,0,6,0,5,4,0,0,0.0,0.0,83,3:20:00,32,60,53.3,6,16,37.5,26,44,59.1,1,13,20,65.0,10,28,38,19,6,2,5,3.17,15,0,0,83,6,14,0,9,4,0,0,0.0,0.0,2018-02-20 13:03:21+00:00
124,68289f6a-f488-4c6f-a532-f78cc095a29f,2017,closed,full,False,2018-02-04,2018-02-04 01:00:00+00:00,True,,,,,20381.0,10,2,2,24051034-96bb-4f78-a3a6-312f3258780f,5a50d887-0605-479c-b6bc-7b1077db5766,Chapel Hill,NC,300 Skipper Bowles Drive,27514,USA,Dean Smith Center,21750,False,Panthers,Pittsburgh,24051034-96bb-4f78-a3a6-312f3258780f,PITT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.24.png,Tar Heels,North Carolina,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.24.png,False,65,3:20:00,23,60,38.3,10,30,33.3,13,30,43.3,4,9,15,60.0,8,16,24,12,16,6,3,0.75,18,0,0,65,0,8,0,4,4,0,0,0.0,0.0,96,3:20:00,36,70,51.4,11,27,40.7,25,43,58.1,3,13,17,76.5,13,30,43,29,11,9,4,2.64,15,0,0,96,11,22,0,17,4,0,0,0.0,0.0,2018-02-20 13:03:23+00:00
125,2a681272-0ed3-45c3-8390-e2da6a46f657,2017,closed,full,False,2018-02-22,2018-02-22 00:00:00+00:00,True,,,,,9275.0,9,6,2,dcf5c2e7-c227-4c20-af26-715d5f859412,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Tigers,Clemson,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,False,58,3:20:00,22,57,38.6,11,36,30.6,11,21,52.4,4,3,10,30.0,9,27,36,9,10,2,5,0.9,18,0,0,58,0,8,1,5,1,0,0,0.0,0.0,65,3:20:00,20,58,34.5,9,24,37.5,11,34,32.4,5,16,25,64.0,8,26,34,14,5,5,4,2.8,10,0,0,65,5,10,0,17,2,0,0,0.0,0.0,2018-02-23 14:43:14+00:00
126,70697f6e-7e1d-459d-b33d-f3431b6fa31b,2017,closed,full,False,2018-02-08,2018-02-08 02:00:00+00:00,True,,,,,9275.0,4,5,2,324ccccc-575b-4b82-acb0-fbb8e68da13b,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Wolfpack,North Carolina State,52df1e19-b142-4a76-a439-ad68455d0581,NCST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,False,75,3:20:00,27,62,43.5,10,31,32.3,17,31,54.8,0,11,16,68.8,11,20,31,17,15,4,4,1.13,24,0,0,75,0,15,0,9,3,0,0,0.0,1.0,85,3:20:00,33,52,63.5,3,10,30.0,30,42,71.4,4,16,29,55.2,4,22,26,12,11,6,0,1.09,16,0,0,85,13,6,0,23,1,0,0,0.0,0.0,2018-02-20 13:03:24+00:00
127,3f42e6fe-329e-4e30-af0f-55bd75ce635f,2017,closed,full,False,2018-01-06,2018-01-06 17:00:00+00:00,True,,,,,5478.0,5,9,2,24051034-96bb-4f78-a3a6-312f3258780f,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Panthers,Pittsburgh,24051034-96bb-4f78-a3a6-312f3258780f,PITT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pittsburgh.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,False,67,3:20:00,22,48,45.8,12,26,46.2,10,22,45.5,2,11,15,73.3,5,25,30,13,16,3,0,0.81,20,0,0,67,2,9,1,7,1,0,0,0.0,0.0,81,3:20:00,30,57,52.6,4,23,17.4,26,34,76.5,0,17,23,73.9,4,20,24,20,6,7,2,3.33,13,0,0,81,16,4,0,22,2,0,0,0.0,0.0,2018-02-20 13:03:21+00:00
128,0146feaa-78f1-4cbb-aa86-1aaa5c47a0d9,2017,closed,full,False,2018-01-04,2018-01-04 02:00:00+00:00,True,,,,,5945.0,0,0,2,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,True,78,3:20:00,30,61,49.2,12,25,48.0,18,36,50.0,2,6,9,66.7,4,27,31,18,6,9,4,3.0,18,0,0,78,2,4,0,23,0,0,0,0.0,0.0,52,3:20:00,17,47,36.2,2,12,16.7,15,35,42.9,4,16,23,69.6,5,24,29,6,16,2,2,0.38,10,0,0,52,8,1,0,4,4,0,0,0.0,0.0,2018-02-20 13:03:22+00:00
129,aec80f1d-7642-4739-adc0-44ad385573a4,2017,closed,full,False,2018-02-24,2018-02-24 18:00:00+00:00,True,,,,,9275.0,8,6,2,324ccccc-575b-4b82-acb0-fbb8e68da13b,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Cardinals,Louisville,b795ddbc-baab-4499-8803-52e8608520ab,LOU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/l/louisville.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/l/louisville.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/l/louisville.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,True,75,3:20:00,24,56,42.9,12,27,44.4,12,29,41.4,1,15,21,71.4,12,29,41,19,14,2,4,1.36,15,0,0,75,2,10,1,3,3,0,0,0.0,0.0,68,3:20:00,26,59,44.1,6,21,28.6,20,38,52.6,4,10,18,55.6,7,20,27,11,8,5,1,1.38,18,0,2,68,7,9,0,18,0,0,0,0.0,0.0,2018-02-25 11:32:51+00:00
130,42204b26-197f-4ff6-be56-f26549b7513a,2017,closed,full,False,2018-02-03,2018-02-03 19:00:00+00:00,True,,,,,9275.0,1,2,2,324ccccc-575b-4b82-acb0-fbb8e68da13b,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Hurricanes,Miami (FL),7aec5187-cb1b-45e5-8f7d-406d766cdc73,MIA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/m/miami-fl.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/miami-fl.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/m/miami-fl.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,True,84,3:20:00,29,57,50.9,10,21,47.6,19,36,52.8,3,16,23,69.6,11,28,39,9,13,4,7,0.69,16,0,0,84,5,16,0,13,2,0,0,0.0,0.0,75,3:20:00,29,60,48.3,8,22,36.4,21,38,55.3,7,9,17,52.9,5,20,25,13,9,4,3,1.44,17,0,0,75,11,11,0,21,3,0,0,0.0,0.0,2018-02-20 13:03:24+00:00
131,c16a0ebd-89bb-409e-b024-62f3dddd0f66,2017,closed,full,False,2018-02-27,2018-02-27 00:00:00+00:00,True,,,,,9275.0,7,2,2,faeb1160-5d15-4f26-99fc-c441cf21fc7f,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Blue Devils,Duke,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/d/duke.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/duke.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/duke.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,False,63,3:20:00,22,54,40.7,8,28,28.6,14,26,53.8,3,11,15,73.3,12,24,36,13,18,5,3,0.72,17,0,0,63,0,13,0,6,1,0,0,0.0,0.0,64,3:20:00,22,50,44.0,5,22,22.7,17,28,60.7,3,15,19,78.9,4,15,19,11,12,7,3,0.92,12,0,0,64,9,5,0,24,4,0,0,0.0,0.0,2018-02-28 07:23:54+00:00
132,f930d352-5cf0-4f29-bd69-e72a02a026df,2017,closed,full,False,2018-01-23,2018-01-23 00:00:00+00:00,True,,,,,9275.0,4,2,2,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Tar Heels,North Carolina,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,UNC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,False,69,3:20:00,27,63,42.9,10,31,32.3,17,32,53.1,1,5,5,100.0,9,23,32,17,13,3,6,1.31,13,0,0,69,4,11,0,2,3,0,0,0.0,0.0,80,3:20:00,30,63,47.6,12,30,40.0,18,33,54.5,6,8,12,66.7,9,25,34,17,9,6,1,1.89,11,0,0,80,11,9,0,11,2,0,0,0.0,0.0,2018-02-20 13:03:23+00:00
133,1e51ee88-9a6e-40eb-9fc0-6568604ccd5d,2017,closed,full,False,2018-01-20,2018-01-20 17:00:00+00:00,True,,,,,9275.0,2,2,2,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,40b34ad2-d371-48eb-b6a7-b9bc58257691,Blacksburg,VA,Washington Street & Spring Road,24061,USA,Cassell Coliseum,10052,False,Seminoles,Florida State,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,FSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/f/florida-st.24.png,Hokies,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,VT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia-tech.24.png,True,91,3:20:00,31,58,53.4,9,20,45.0,22,38,57.9,1,20,26,76.9,8,27,35,16,10,6,1,1.6,16,0,0,91,8,5,0,20,3,0,0,0.0,0.0,82,3:20:00,32,60,53.3,10,29,34.5,22,31,71.0,1,8,15,53.3,4,19,23,19,13,4,1,1.46,20,0,2,82,8,7,0,8,2,0,0,0.0,0.0,2018-02-20 13:03:22+00:00
134,ac759c47-c2a5-4c81-8a01-ff8c279e4cd0,2017,closed,full,False,2018-03-02,2018-03-02 01:00:00+00:00,True,,,,,6907.0,11,3,2,52df1e19-b142-4a76-a439-ad68455d0581,c5e846e9-2860-4c55-8352-c3a4587afe27,Atlanta,GA,965 Fowler St,30332,USA,McCamish Pavilion,8600,True,Yellow Jackets,Georgia Tech,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,GT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/g/georgia-tech.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/georgia-tech.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/georgia-tech.24.png,Wolfpack,North Carolina State,52df1e19-b142-4a76-a439-ad68455d0581,NCST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.24.png,True,78,3:20:00,32,62,51.6,6,12,50.0,26,50,52.0,1,8,17,47.1,10,20,30,18,14,6,7,1.29,10,0,0,78,12,11,0,12,4,0,0,0.0,0.0,75,3:20:00,29,65,44.6,7,14,50.0,22,51,43.1,7,10,12,83.3,11,15,26,15,11,7,1,1.36,19,0,0,75,9,14,0,13,9,0,1,1.0,0.0,2018-03-02 11:31:49+00:00
135,2a1e8204-d7dd-46c5-a91d-2e202ced0407,2017,closed,full,False,2018-03-02,2018-03-02 01:00:00+00:00,True,,,,,19413.0,2,2,2,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,b5f6d7ee-034b-4653-b6da-e0a01ed6f91a,Louisville,KY,1 Arena Plaza,40202,USA,KFC Yum! Center,22090,True,Cardinals,Louisville,b795ddbc-baab-4499-8803-52e8608520ab,LOU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/l/louisville.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/l/louisville.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/l/louisville.24.png,Cavaliers,Virginia,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,UVA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/v/virginia.24.png,False,66,3:20:00,19,46,41.3,6,15,40.0,13,31,41.9,4,22,29,75.9,4,22,26,7,8,3,2,0.88,18,0,0,66,2,4,0,13,1,0,0,0.0,0.0,67,3:20:00,24,56,42.9,6,14,42.9,18,42,42.9,2,13,19,68.4,11,22,33,10,11,3,4,0.91,22,0,0,67,2,12,1,16,1,0,0,0.0,0.0,2018-03-02 11:31:49+00:00
136,4777d4f2-e79a-45d9-833b-3bed6ce9a362,2017,closed,full,False,2018-03-03,2018-03-03 19:00:00+00:00,True,,,,,28670.0,11,9,2,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64,Syracuse,NY,900 Irving Ave,13210,USA,Carrier Dome,35446,True,Orange,Syracuse,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,SYR,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/syracuse.24.png,Tigers,Clemson,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/clemson.24.png,True,55,3:20:00,16,53,30.2,6,19,31.6,10,34,29.4,4,17,20,85.0,11,16,27,5,7,5,7,0.71,16,0,0,55,2,12,0,13,9,0,0,0.0,0.0,52,3:20:00,18,45,40.0,5,16,31.3,13,29,44.8,7,11,16,68.8,8,22,30,12,12,3,4,1.0,18,0,1,52,4,8,0,5,3,0,0,0.0,0.0,2018-03-04 11:32:18+00:00
